HomeTeam,AwayTeam,HomeGoals,AwayGoals,StandingDiff,HomeWins,AwayWins,AvgHomeGoals,AvgAwayGoals,AvgHomeShots,AvgAwayShots,AvgHomeShotsOnTarget,AvgAwayShotsOnTarget,AvgHomeCorners,AvgAwayCorners,AvgHomeGoalsConceded,AvgAwayGoalsConceded,AvgHomeShotsConceded,AvgAwayShotsConceded,Year,Day,FTR
19,0,0,1,-5,0.0,20.0,1.0,1.0,10.2,9.6,3.6,3.2,5.2,5.2,2.4,1.4,12.6,12.4,2020,1,0
30,6,2,1,-9,40.0,40.0,1.8,1.8,13.0,13.6,7.0,3.6,5.6,5.0,1.2,1.4,14.2,10.4,2020,1,2
12,32,2,0,0,20.0,20.0,0.4,0.8,12.2,7.2,2.4,2.4,5.2,1.4,2.4,2.0,13.0,12.6,2020,2,2
6,7,0,0,5,0.0,20.0,0.8,1.2,10.0,12.2,2.8,4.4,5.6,4.8,2.4,1.6,12.8,13.2,2020,6,1
26,21,2,0,-2,60.0,20.0,2.0,1.0,14.6,9.2,6.0,2.0,5.8,5.0,1.4,0.8,7.0,16.4,2020,6,2
11,19,1,3,9,40.0,100.0,2.6,2.8,12.2,14.6,4.8,6.2,4.6,4.6,2.0,0.6,13.4,12.2,2020,7,0
9,25,4,1,-5,60.0,0.0,2.0,0.6,13.2,6.6,4.6,1.8,5.2,3.4,1.0,2.0,8.4,13.8,2020,7,2
33,12,1,0,-2,40.0,20.0,1.8,1.0,11.2,12.4,3.4,4.2,4.0,3.6,1.0,1.4,13.4,13.6,2020,7,2
32,30,0,1,12,20.0,80.0,1.2,3.2,10.2,11.0,3.4,4.8,5.0,3.4,1.6,1.0,14.2,13.4,2020,8,0
16,35,1,0,-2,40.0,40.0,1.2,0.8,11.6,9.6,4.2,3.0,7.0,4.4,1.6,1.4,10.4,11.4,2020,8,2
18,17,1,1,1,80.0,40.0,3.0,2.0,18.2,18.4,6.6,7.2,5.8,8.0,1.2,2.4,8.8,8.0,2020,8,1
0,1,0,3,-9,80.0,40.0,1.8,1.2,8.2,11.8,3.8,3.4,4.8,5.4,1.2,0.8,13.8,10.4,2020,8,0
21,9,0,2,9,40.0,40.0,1.4,2.4,7.4,12.4,3.0,6.0,3.4,4.4,2.4,1.8,15.4,10.2,2020,21,0
1,6,1,2,2,60.0,40.0,2.4,1.8,15.0,12.8,6.0,3.6,7.4,5.6,1.8,1.6,12.2,8.0,2020,21,0
30,18,2,0,4,40.0,60.0,1.8,2.0,11.8,18.6,5.8,7.2,5.2,7.8,1.2,0.6,12.8,7.0,2020,21,2
19,32,1,0,-15,0.0,0.0,0.6,0.6,10.2,7.4,3.2,2.2,5.6,1.6,2.2,2.4,12.2,11.8,2020,21,2
12,11,2,3,6,20.0,60.0,0.6,1.0,13.2,10.2,3.2,3.4,4.2,3.8,2.4,1.0,12.4,9.6,2020,22,0
25,33,0,1,-7,0.0,20.0,0.2,1.8,9.2,11.4,2.6,3.8,5.6,4.2,1.2,1.6,12.8,8.4,2020,22,0
17,16,3,0,-4,100.0,80.0,3.2,2.6,15.8,12.0,6.2,6.0,6.0,5.6,1.8,1.2,7.4,10.6,2020,22,2
7,10,1,0,-4,0.0,40.0,0.4,1.0,10.0,10.0,1.8,4.0,4.8,4.0,1.6,2.0,11.2,14.4,2020,23,2
35,26,1,1,-4,60.0,60.0,1.4,2.0,13.2,10.4,3.8,4.8,4.8,2.8,0.8,1.4,9.4,11.2,2020,23,1
10,21,0,2,1,40.0,20.0,1.6,0.8,7.4,8.4,2.6,1.6,5.2,4.8,1.0,0.8,11.0,16.0,2020,27,0
6,17,1,1,14,0.0,40.0,0.8,2.0,13.2,15.6,3.4,6.2,6.2,5.8,1.4,2.2,8.4,8.8,2020,28,1
18,7,5,0,-8,60.0,20.0,2.2,1.0,15.0,11.8,5.2,4.2,4.4,4.2,1.4,1.4,9.6,12.4,2020,28,2
32,25,1,0,9,20.0,0.0,0.8,0.8,10.0,6.8,2.6,2.2,5.4,3.8,1.4,2.4,16.2,14.8,2020,28,2
26,19,2,3,8,80.0,100.0,2.2,2.8,13.4,14.4,6.4,6.0,5.8,4.0,1.2,0.8,5.8,11.8,2020,29,0
9,30,0,0,-2,60.0,80.0,2.6,2.8,12.8,13.2,5.2,4.8,4.8,3.8,1.2,0.8,9.2,11.4,2020,29,1
0,35,1,2,1,60.0,40.0,1.4,0.6,10.2,8.2,3.8,2.4,5.0,3.4,1.6,1.4,12.0,11.6,2020,29,0
16,12,1,2,-13,40.0,0.0,1.0,0.8,10.6,11.6,3.4,3.8,6.4,3.2,1.6,1.6,10.8,13.8,2020,30,0
33,1,2,1,-1,40.0,60.0,1.4,1.8,12.4,13.0,4.0,4.0,4.0,6.0,0.8,0.4,13.2,11.8,2020,30,2
7,11,1,1,-2,20.0,60.0,0.4,1.4,10.2,11.0,2.4,4.4,5.0,4.6,1.4,1.4,11.4,10.8,2020,5,1
18,12,2,0,-16,60.0,20.0,2.8,1.2,17.2,12.4,5.6,4.4,5.0,4.0,1.2,1.6,8.4,13.2,2020,5,2
33,19,1,3,13,60.0,100.0,1.6,3.0,11.6,14.0,4.2,6.2,4.6,4.4,0.8,1.2,13.8,11.2,2020,5,0
9,15,3,1,-14,40.0,60.0,2.2,1.8,13.2,16.4,5.2,6.2,4.8,4.0,1.2,1.6,9.2,14.6,2020,5,2
32,10,1,5,4,20.0,40.0,0.8,1.0,11.6,11.6,3.6,4.4,7.2,5.0,1.4,1.8,16.8,14.2,2020,6,0
25,16,1,2,4,0.0,80.0,0.2,2.6,9.4,9.4,3.6,5.6,4.6,3.6,1.2,1.2,14.8,14.0,2020,6,0
30,0,2,0,-2,40.0,40.0,1.6,1.0,11.2,8.8,5.6,3.2,4.4,3.6,1.2,0.8,12.4,14.4,2020,6,2
17,35,4,0,-6,100.0,60.0,2.8,1.0,18.6,9.4,7.4,3.2,6.8,3.6,1.2,1.2,7.6,12.0,2020,6,2
6,26,1,2,4,0.0,40.0,1.0,1.8,13.2,8.6,3.4,3.6,5.2,2.4,1.6,1.6,7.2,13.0,2020,7,0
15,33,1,2,2,20.0,40.0,1.2,1.8,14.2,12.0,4.8,3.8,7.0,4.8,1.8,1.4,12.6,8.0,2020,11,0
35,1,0,1,-10,40.0,60.0,1.2,1.8,15.0,13.2,4.6,5.0,5.2,6.4,1.0,0.6,9.4,11.2,2020,12,0
21,32,2,1,-5,40.0,0.0,1.2,0.6,8.4,7.4,2.8,2.4,4.4,1.6,2.2,2.2,15.4,13.0,2020,12,2
19,18,0,0,1,20.0,40.0,0.6,1.2,11.4,17.8,3.8,6.2,6.8,8.2,2.0,1.0,11.2,7.4,2020,12,1
11,9,1,0,8,40.0,60.0,2.4,2.2,12.2,13.2,5.4,5.6,5.0,5.2,2.0,0.8,15.0,9.8,2020,12,2
26,25,3,0,2,60.0,0.0,2.0,0.6,12.8,10.0,6.6,2.6,5.0,5.4,1.6,2.0,7.8,15.6,2020,13,2
10,30,1,1,8,40.0,80.0,1.4,2.6,7.2,12.8,2.8,4.6,5.2,4.0,1.2,0.6,12.4,11.4,2020,13,1
12,17,1,1,17,20.0,20.0,1.0,1.6,12.8,14.0,4.0,5.4,3.6,5.6,2.2,2.2,11.6,10.4,2020,13,1
0,7,0,1,-2,40.0,0.0,1.0,0.6,10.2,9.0,3.2,2.8,5.8,3.4,1.6,2.4,10.4,15.0,2020,13,0
16,6,3,0,-10,40.0,40.0,1.2,1.8,11.0,11.4,3.4,3.4,7.0,4.8,1.6,1.6,11.4,8.4,2020,13,2
35,9,2,1,3,40.0,40.0,1.0,1.6,16.2,13.2,5.8,5.2,5.4,5.8,0.6,0.8,9.2,9.0,2020,15,2
18,32,1,1,-16,60.0,0.0,2.2,0.4,14.2,8.8,4.8,2.2,5.0,2.0,1.2,1.6,8.6,12.0,2020,15,1
0,26,1,1,-3,20.0,60.0,0.6,2.2,12.4,8.8,3.8,3.2,7.0,2.4,1.6,1.6,9.6,14.4,2020,16,1
15,21,5,2,5,0.0,40.0,0.6,1.2,14.8,8.8,4.8,2.8,7.0,4.0,1.6,0.8,13.6,16.2,2020,16,2
16,11,0,2,-7,40.0,40.0,1.0,1.4,11.2,10.6,3.4,4.8,5.8,4.8,1.2,1.6,10.6,10.6,2020,16,0
12,6,0,0,3,20.0,20.0,1.2,1.2,13.8,11.2,4.6,3.0,4.4,5.6,1.8,2.2,11.4,10.2,2020,16,1
17,30,2,1,-5,100.0,60.0,2.8,1.8,16.4,13.8,7.4,4.6,5.8,5.0,0.6,0.4,8.2,11.8,2020,16,2
33,10,1,1,2,60.0,40.0,1.8,1.4,12.4,12.4,4.8,4.6,4.0,5.6,1.0,1.8,13.8,13.4,2020,16,1
1,7,0,0,7,40.0,20.0,2.4,0.4,16.4,7.8,6.2,2.2,8.2,3.4,2.2,1.6,12.2,15.8,2020,17,1
25,19,2,3,6,0.0,100.0,0.4,3.2,8.4,15.6,3.4,6.8,3.4,4.6,1.2,1.4,15.2,12.2,2020,17,0
10,17,0,7,13,20.0,0.0,1.4,1.4,9.4,12.8,3.2,5.4,4.6,5.0,1.4,2.4,13.4,11.4,2020,19,0
26,18,0,1,9,80.0,20.0,2.2,0.6,13.2,16.8,6.4,4.8,6.0,7.6,0.6,0.8,6.6,7.6,2020,19,0
11,0,2,1,4,40.0,20.0,1.6,0.4,10.6,8.4,4.8,2.4,4.0,4.8,1.6,1.2,15.8,14.6,2020,19,2
21,12,1,1,-5,60.0,20.0,1.6,0.6,9.6,10.8,4.2,3.4,3.8,4.0,1.8,1.2,15.4,14.4,2020,19,1
6,25,1,1,6,0.0,0.0,1.0,0.6,13.0,9.8,3.6,2.4,5.2,5.4,1.4,2.4,7.2,15.2,2020,20,1
30,16,0,2,1,60.0,80.0,2.0,2.4,10.6,9.4,5.2,5.0,4.0,3.6,1.0,1.4,11.6,13.4,2020,20,0
19,15,6,2,-15,20.0,60.0,0.4,1.4,11.0,16.8,3.4,6.2,5.8,4.8,1.4,1.4,10.2,14.8,2020,20,2
32,1,0,3,1,20.0,80.0,1.0,1.8,12.0,13.2,4.2,4.6,7.6,6.6,1.8,0.4,17.8,12.4,2020,20,0
7,35,2,1,3,20.0,40.0,0.4,0.6,9.2,9.0,2.6,3.0,5.4,3.8,1.2,2.0,11.2,12.4,2020,21,2
9,33,3,0,-12,60.0,60.0,2.8,2.0,16.8,13.0,6.8,4.8,6.2,5.0,1.0,1.2,7.2,9.2,2020,21,2
16,19,2,2,2,40.0,100.0,1.0,3.2,13.2,17.0,3.8,7.8,5.4,5.0,1.0,1.4,10.0,11.0,2020,26,1
1,10,3,0,3,20.0,40.0,2.2,1.6,18.2,13.2,7.2,5.0,8.4,5.2,2.2,1.2,12.6,11.8,2020,26,2
12,26,0,0,7,20.0,40.0,1.2,2.2,12.4,10.4,4.8,3.6,3.6,3.4,1.2,1.8,10.8,14.2,2020,26,1
0,9,3,1,4,0.0,40.0,0.4,1.2,13.0,11.4,3.6,3.8,7.0,5.2,1.6,0.6,11.0,9.6,2020,26,2
18,21,2,0,-11,60.0,20.0,2.0,1.2,16.2,7.8,5.2,3.2,7.0,3.4,0.4,1.8,8.2,18.2,2020,26,2
25,11,0,1,-3,0.0,40.0,0.8,1.4,8.0,10.8,3.8,5.0,3.6,4.8,1.6,1.4,14.6,11.8,2020,26,0
15,7,1,0,8,20.0,20.0,1.4,0.2,17.4,7.6,5.4,2.4,7.0,2.8,1.8,1.0,11.0,19.2,2020,27,2
33,6,2,2,1,40.0,20.0,1.2,0.8,11.2,10.8,3.8,3.2,4.8,5.2,1.2,1.4,13.2,9.8,2020,27,1
17,32,1,1,-17,100.0,0.0,2.6,0.6,15.6,8.8,8.0,2.0,5.8,2.2,0.6,1.4,9.0,14.6,2020,27,1
35,30,1,1,1,40.0,40.0,1.2,0.8,15.8,11.0,5.6,3.4,5.2,5.0,0.8,0.6,9.8,14.2,2020,27,1
10,16,1,1,9,20.0,80.0,1.2,1.8,8.8,11.4,3.6,4.4,4.2,3.4,2.4,1.0,14.2,11.8,2020,28,1
9,1,1,1,-13,60.0,80.0,2.6,1.8,15.6,14.6,7.0,5.6,5.6,7.4,1.0,0.4,7.6,9.4,2020,28,1
6,0,0,1,7,0.0,20.0,0.8,0.4,13.6,10.2,3.6,2.2,6.6,4.8,1.0,1.0,6.8,12.2,2020,29,0
7,25,1,0,1,40.0,0.0,0.8,0.6,9.2,9.6,3.0,2.6,4.0,5.0,1.2,2.2,13.2,18.2,2020,29,2
26,33,0,0,-5,60.0,40.0,1.8,1.4,12.4,11.4,5.6,3.6,6.2,5.0,0.8,1.8,7.8,10.6,2020,29,1
32,15,0,5,0,20.0,40.0,0.4,1.6,10.4,16.8,3.8,5.0,7.2,6.0,1.8,2.6,17.2,17.2,2020,29,0
19,35,1,0,-4,40.0,40.0,1.4,0.8,15.2,9.8,5.8,3.2,7.6,4.6,0.6,1.6,9.2,11.4,2020,29,2
21,17,0,0,12,40.0,20.0,1.2,2.4,10.0,12.8,4.2,5.4,3.6,4.4,1.8,1.0,16.2,8.8,2020,30,1
11,33,0,1,-4,40.0,40.0,1.2,0.8,10.2,10.4,4.0,3.4,4.2,4.2,1.4,1.2,16.2,10.0,2021,1,0
19,1,2,1,-14,60.0,60.0,1.6,1.8,14.6,14.6,5.6,5.2,6.2,6.8,0.6,0.6,9.8,10.4,2021,1,2
30,15,3,0,-12,60.0,40.0,1.8,2.0,7.6,14.2,3.4,4.4,3.0,7.0,1.2,2.6,13.8,15.6,2021,2,2
10,25,2,0,5,20.0,0.0,1.2,0.4,9.4,8.4,3.6,2.8,4.2,5.4,2.4,2.0,13.6,15.8,2021,2,2
6,35,3,3,8,0.0,20.0,0.6,0.6,15.2,10.2,3.4,3.6,6.4,4.4,1.0,1.8,7.2,11.0,2021,2,1
32,0,0,4,10,20.0,40.0,0.4,0.6,8.6,10.2,2.8,2.2,6.2,4.4,2.8,0.8,18.2,12.2,2021,2,0
21,16,1,2,8,40.0,60.0,1.0,1.8,10.2,13.6,3.8,4.6,4.6,3.8,1.0,1.2,12.8,10.2,2021,3,0
9,18,1,3,2,60.0,40.0,2.2,0.6,16.6,14.4,7.0,5.4,6.6,6.8,0.6,0.6,7.0,7.0,2021,3,0
26,17,1,0,10,40.0,20.0,1.4,2.0,11.6,10.6,5.0,4.6,6.2,5.8,0.8,0.6,8.2,8.2,2021,4,2
25,21,1,0,-4,0.0,20.0,0.6,1.0,8.0,8.0,3.0,3.4,4.4,3.2,1.6,2.0,13.0,15.8,2021,12,2
7,19,0,1,7,60.0,80.0,1.0,2.8,7.6,13.2,2.8,5.8,3.8,3.6,1.0,1.6,12.8,11.6,2021,12,0
35,11,1,2,-5,40.0,60.0,1.2,1.6,14.8,11.0,6.2,5.2,6.6,4.4,0.8,1.0,10.0,11.4,2021,12,0
18,6,1,0,-13,60.0,20.0,2.2,1.0,15.8,9.4,5.4,3.4,7.2,5.0,0.4,1.6,7.4,11.8,2021,13,2
30,12,1,1,-12,80.0,20.0,1.8,0.8,9.4,11.0,3.6,3.8,3.0,5.4,0.6,1.2,14.8,14.0,2021,13,1
0,10,0,0,-6,20.0,20.0,1.0,1.2,13.6,13.0,4.2,4.2,6.6,5.2,1.6,1.6,13.6,12.8,2021,14,1
35,32,2,3,-11,20.0,0.0,1.0,0.6,14.2,8.0,5.8,2.0,6.4,2.4,1.2,1.4,8.8,17.0,2021,16,0
15,6,0,1,3,40.0,20.0,1.6,0.8,17.0,9.2,5.8,3.2,6.2,4.8,1.6,1.4,12.4,13.2,2021,16,0
33,7,1,0,6,40.0,20.0,1.4,0.2,12.2,8.6,4.2,2.8,5.4,4.8,1.4,1.2,13.0,18.8,2021,16,2
12,9,0,1,14,20.0,40.0,1.0,1.4,11.2,14.0,4.4,4.2,4.0,5.8,0.8,1.2,8.6,9.8,2021,16,0
16,26,2,0,-6,40.0,40.0,1.4,1.6,13.0,8.4,3.2,2.8,6.0,3.6,1.2,1.2,9.8,14.0,2021,16,2
25,30,1,3,3,20.0,20.0,0.8,0.8,10.4,10.4,3.6,3.4,5.0,4.4,1.4,0.8,11.2,13.8,2021,17,0
17,19,0,0,-2,80.0,80.0,2.4,2.4,15.6,13.2,7.4,6.2,6.0,4.0,0.6,1.4,7.4,12.4,2021,17,1
18,10,4,0,-12,80.0,20.0,2.2,1.2,17.6,13.2,6.2,4.2,8.6,4.6,0.2,1.2,6.4,12.0,2021,17,2
0,21,3,0,-5,20.0,20.0,1.0,0.8,13.2,8.4,4.6,3.6,7.4,3.0,1.0,2.0,13.0,16.0,2021,18,2
33,32,2,1,-2,40.0,20.0,1.4,1.2,12.0,8.4,3.6,2.8,5.0,2.0,1.4,1.4,12.4,19.0,2021,19,2
16,9,2,0,1,40.0,40.0,1.6,1.0,14.2,15.4,3.6,3.6,5.2,7.4,1.2,1.2,10.0,10.8,2021,19,2
18,1,2,0,-15,80.0,40.0,2.0,1.4,16.4,12.6,6.2,5.0,9.6,7.2,0.2,1.0,5.0,11.6,2021,20,2
12,19,1,2,15,0.0,60.0,0.6,1.8,10.6,11.8,3.8,5.8,3.2,2.8,1.0,1.0,10.8,13.8,2021,20,0
17,7,0,1,-9,60.0,20.0,2.0,0.2,17.2,9.8,7.0,3.0,7.2,5.0,0.4,1.4,8.2,18.0,2021,21,0
1,21,2,0,4,20.0,20.0,1.4,0.8,18.8,8.4,7.0,3.4,8.8,2.8,1.8,2.2,12.4,17.0,2021,23,2
10,33,2,3,-2,20.0,60.0,0.8,0.8,9.2,11.8,3.2,3.8,4.2,4.6,2.2,0.8,13.2,10.2,2021,26,0
21,15,1,2,-5,20.0,40.0,0.8,1.8,9.6,16.0,3.4,4.8,4.2,6.8,1.2,2.4,11.6,17.6,2021,26,0
26,0,1,3,3,40.0,40.0,1.2,1.2,10.0,13.0,4.0,4.2,4.8,4.8,0.8,0.8,10.8,12.0,2021,26,0
32,18,0,5,16,20.0,60.0,0.4,1.0,7.6,15.2,3.0,5.2,5.0,5.4,3.4,0.6,18.6,7.6,2021,26,0
7,1,3,2,-7,60.0,40.0,1.0,1.2,8.8,11.6,2.8,4.6,3.8,6.2,0.6,1.0,12.6,16.0,2021,27,2
9,35,0,0,-3,40.0,20.0,1.6,1.2,14.4,11.0,5.6,4.0,6.4,5.4,1.0,2.2,9.4,11.6,2021,27,1
6,12,0,0,-3,0.0,20.0,1.2,0.8,14.0,11.0,3.6,3.4,6.4,5.4,1.6,1.2,8.6,15.0,2021,27,1
11,16,1,1,7,40.0,60.0,0.8,1.4,10.0,13.4,3.4,3.6,4.8,4.4,1.2,1.2,14.0,9.6,2021,27,1
19,25,1,2,-6,80.0,0.0,2.0,0.2,16.8,8.6,7.0,2.6,6.0,5.2,0.6,1.6,9.4,13.6,2021,27,0
30,17,1,3,5,60.0,20.0,1.6,1.8,10.6,12.0,4.2,4.2,3.4,7.4,0.6,0.6,16.6,8.2,2021,28,0
11,21,0,2,-1,40.0,0.0,0.8,0.4,10.2,7.0,3.6,2.2,4.8,3.0,0.8,2.6,15.2,17.4,2021,30,0
10,35,1,0,7,20.0,0.0,1.2,0.8,8.0,9.6,3.2,3.0,3.4,4.8,2.4,2.0,13.8,11.8,2021,30,2
18,25,1,0,-7,80.0,20.0,2.0,0.6,18.8,5.4,6.8,2.2,11.0,3.8,0.2,1.6,6.0,13.4,2021,30,2
32,12,2,2,0,0.0,20.0,0.2,0.8,5.0,10.4,2.0,3.4,2.8,4.4,4.4,1.0,18.0,15.0,2021,30,1
0,19,0,0,5,40.0,60.0,1.4,1.6,14.6,11.8,5.4,5.6,7.2,3.6,0.6,1.0,11.6,12.4,2021,30,1
26,1,0,1,-6,40.0,20.0,1.0,1.4,10.6,12.6,4.0,6.2,4.6,5.4,0.8,1.6,9.6,14.8,2021,30,0
9,7,2,0,-6,40.0,40.0,1.6,0.4,14.6,9.2,6.0,3.6,8.4,4.2,1.0,0.4,9.2,19.6,2021,31,2
16,15,1,3,-13,60.0,40.0,1.8,2.0,12.6,13.2,4.2,3.8,5.2,7.4,0.8,2.6,9.8,19.0,2021,31,0
33,17,1,3,15,40.0,40.0,1.4,2.2,13.6,13.6,4.4,5.2,5.0,7.2,1.4,0.6,10.4,6.6,2021,31,0
6,30,1,0,9,0.0,20.0,1.0,1.2,15.0,9.4,4.0,3.4,7.6,4.6,1.4,1.0,9.4,14.4,2021,31,2
25,32,2,1,-9,20.0,20.0,1.0,1.4,11.6,8.2,3.6,2.8,5.6,1.8,1.8,1.6,11.0,18.4,2021,2,2
35,0,2,1,-1,20.0,60.0,1.2,1.8,14.8,13.0,5.2,4.8,7.2,5.2,1.6,1.0,9.8,9.6,2021,2,2
19,26,9,0,-8,60.0,20.0,2.0,0.8,16.6,8.2,6.4,2.6,5.8,4.4,1.0,1.0,9.0,13.4,2021,2,2
21,10,1,2,-1,20.0,20.0,1.0,1.2,12.4,10.6,4.2,3.2,4.6,3.4,1.2,1.8,10.6,12.6,2021,2,0
7,18,0,2,8,60.0,60.0,1.4,1.8,8.8,15.6,3.0,5.0,3.4,6.0,1.0,0.6,13.2,7.4,2021,3,0
12,16,0,2,13,0.0,60.0,0.4,1.6,10.2,15.0,3.6,4.0,3.2,6.0,0.8,0.8,12.0,6.4,2021,3,0
15,11,1,2,6,40.0,80.0,1.4,1.8,16.2,9.0,5.4,5.0,5.2,4.6,1.0,0.8,11.8,11.6,2021,3,0
1,33,1,3,1,40.0,60.0,1.8,1.2,19.2,12.2,7.2,4.6,8.6,4.2,1.2,1.2,8.4,9.6,2021,3,0
17,6,0,1,-14,40.0,20.0,1.4,0.6,17.8,9.2,5.6,3.0,7.6,4.6,0.6,1.2,7.2,11.6,2021,3,0
30,9,0,1,2,40.0,20.0,1.4,0.6,10.4,14.4,4.2,4.0,3.6,7.2,1.2,1.6,15.0,10.8,2021,4,0
1,0,1,0,9,40.0,60.0,1.4,2.0,17.2,12.6,5.6,5.0,7.8,4.6,1.0,1.0,10.6,10.6,2021,6,2
7,6,1,1,-5,60.0,40.0,1.2,0.8,7.6,9.4,2.4,3.0,2.0,4.2,1.2,0.6,14.0,10.8,2021,6,1
21,26,3,2,2,0.0,20.0,0.8,0.6,14.2,7.4,3.8,2.4,5.6,4.2,1.4,2.6,9.2,14.2,2021,6,2
12,33,0,0,2,0.0,60.0,0.2,1.4,9.8,12.4,2.8,5.0,3.0,3.6,1.0,1.2,11.4,8.8,2021,6,1
19,11,3,3,-9,80.0,80.0,3.8,1.6,19.2,9.2,8.8,4.8,6.0,3.8,1.0,0.6,7.8,12.0,2021,6,1
30,32,2,0,-12,20.0,20.0,1.0,1.4,10.6,7.2,4.0,3.0,3.4,1.6,1.4,1.6,16.4,18.8,2021,7,2
35,16,0,0,2,40.0,60.0,1.6,1.6,13.8,14.2,5.2,4.2,8.0,5.4,1.6,0.6,9.0,7.2,2021,7,1
17,18,1,4,-1,20.0,80.0,0.6,2.2,17.8,14.6,4.6,5.2,8.0,4.6,0.8,0.2,8.0,7.0,2021,7,0
25,9,1,2,5,40.0,40.0,1.2,0.8,13.6,16.0,4.6,3.8,6.2,7.4,1.6,1.4,10.0,10.4,2021,7,0
15,10,2,0,4,40.0,20.0,1.6,0.6,14.4,8.2,6.0,2.6,5.6,2.4,1.4,1.8,12.0,15.0,2021,8,2
16,17,3,1,4,40.0,60.0,1.4,2.6,13.2,14.0,4.6,5.0,4.6,6.6,1.4,0.6,9.0,6.2,2021,13,2
10,7,0,3,4,40.0,20.0,1.2,0.2,7.0,7.4,2.6,3.2,2.8,3.8,2.2,0.8,12.2,19.8,2021,13,0
18,30,3,0,-4,100.0,20.0,2.0,1.2,15.6,10.0,6.4,4.0,10.4,4.4,0.0,1.2,5.8,15.0,2021,13,2
6,1,0,0,-2,20.0,20.0,1.0,1.0,15.8,10.4,4.2,5.0,8.6,4.2,1.0,1.6,9.0,18.6,2021,13,1
26,35,1,2,4,20.0,0.0,0.4,0.8,11.4,9.0,3.8,3.2,4.4,4.8,1.0,1.4,10.6,11.8,2021,14,0
32,19,1,1,15,0.0,40.0,0.4,1.0,4.2,11.8,1.8,4.6,2.4,4.4,3.8,0.6,16.8,13.4,2021,14,1
0,15,4,2,-10,40.0,60.0,1.4,2.4,14.4,13.2,4.8,4.6,5.4,7.4,0.4,2.2,12.4,18.0,2021,14,2
11,12,0,2,-6,40.0,0.0,0.8,0.8,9.4,10.8,2.6,3.8,5.4,4.0,1.0,1.2,13.2,12.8,2021,14,0
33,25,3,0,7,40.0,20.0,1.4,0.6,11.4,5.6,3.6,2.4,5.2,3.0,1.4,1.2,10.2,12.2,2021,15,2
9,21,2,0,-9,40.0,20.0,1.4,0.4,13.8,7.6,5.4,2.0,7.6,4.6,0.8,1.6,7.8,14.6,2021,15,2
7,12,1,1,-8,40.0,20.0,1.0,1.2,9.6,12.0,3.0,4.2,3.4,4.2,1.2,0.8,13.0,11.0,2021,17,1
11,18,1,3,10,20.0,100.0,0.6,3.0,9.0,14.4,2.2,5.8,5.2,4.2,1.4,0.4,13.6,6.4,2021,17,0
35,15,1,0,-11,20.0,60.0,1.2,2.4,14.0,11.6,4.6,5.0,8.6,5.8,1.4,1.8,9.0,15.4,2021,19,2
26,9,1,1,7,20.0,60.0,0.6,1.0,11.0,15.2,3.8,3.8,4.0,7.8,1.2,1.2,10.4,9.6,2021,20,1
7,32,0,0,-8,20.0,20.0,1.0,1.2,10.2,7.0,3.0,3.0,3.8,1.2,1.4,1.8,13.2,16.2,2021,20,1
17,11,0,2,-11,0.0,80.0,0.4,2.0,16.0,7.8,3.0,4.2,7.8,3.2,1.4,1.0,8.0,13.2,2021,20,0
12,25,1,0,9,0.0,20.0,0.2,0.4,12.0,6.2,2.4,2.8,4.2,4.0,1.0,1.6,11.2,10.6,2021,20,2
33,30,2,1,10,60.0,20.0,1.8,1.0,12.2,8.6,5.0,3.4,5.6,3.4,1.2,1.6,10.2,14.8,2021,21,2
1,16,1,2,12,60.0,40.0,1.4,1.2,16.6,13.4,6.4,4.0,6.0,5.2,0.6,0.6,12.0,8.2,2021,21,0
0,18,0,1,6,60.0,100.0,2.0,3.4,15.2,15.4,5.0,6.2,5.8,5.0,0.6,0.6,11.6,5.2,2021,21,0
19,21,3,1,-10,60.0,20.0,3.2,0.4,16.8,8.2,7.0,2.4,4.8,5.0,1.2,1.6,5.6,16.0,2021,21,2
6,10,1,2,1,20.0,20.0,0.8,0.4,16.8,8.2,5.0,2.8,7.6,2.4,0.8,2.0,8.8,16.6,2021,22,0
15,26,3,0,7,60.0,0.0,1.8,0.6,15.2,8.2,6.0,2.8,5.6,5.0,1.0,3.0,9.8,13.0,2021,23,2
18,33,2,1,-14,100.0,60.0,2.2,1.4,16.4,12.8,6.4,5.2,9.8,3.4,0.0,0.6,5.8,10.6,2021,27,2
32,6,1,0,3,0.0,40.0,0.6,1.0,5.4,9.6,2.2,2.6,3.0,4.0,3.4,0.8,15.0,13.0,2021,27,2
15,1,0,1,1,60.0,20.0,1.4,0.8,12.4,9.2,5.4,4.8,4.6,3.8,0.6,1.4,10.4,20.6,2021,27,0
21,35,1,1,6,20.0,20.0,1.2,1.0,13.0,8.0,3.6,3.4,5.2,4.6,1.6,1.2,9.8,11.2,2021,27,1
10,12,0,0,-4,40.0,20.0,1.2,1.2,8.6,11.4,2.6,4.0,3.2,3.4,1.4,0.8,12.6,10.2,2021,28,1
16,0,1,3,-3,60.0,60.0,2.0,1.8,12.6,12.8,5.4,5.2,4.2,5.4,1.2,0.8,9.8,11.2,2021,28,0
30,7,4,0,-4,40.0,40.0,1.4,0.8,11.6,9.4,4.6,3.2,4.0,4.4,1.0,0.8,13.8,17.0,2021,28,2
